Date,Open,High,Low,Close,Adj Close,Volume,RSI,Upper Bollinger band,Lower Bollinger band,%K (5 days stochastic oscillator),"%D Average(H,3)",EMA 12,EMA 26,Volume Weighted Average Price,William % R,Commodity Channel Index,Rate of Change (10 days),Aroon Up,Aroon Down,MACD,BUY/SELL
2016/11/15,493.571442,495.304993,485.176025,488.073547,474.150055,6685965,85.63580883,532.3629407,481.5688613,55.98786511,74.99390777,503.5013942,513.3800485,457.4894398,-57.20359119,-121.5198371,-0.06592733848,4,84,-9.878654278,-1
2016/11/16,492.828491,493.720032,485.745605,488.643158,474.70343,7638174,85.30644716,529.4779515,479.1965394,57.15008972,69.91746882,501.2155117,511.5476862,457.5082489,-55.82032872,-107.6971819,-0.06132252485,0,80,-10.33217451,-1
2016/11/17,488.370728,494.388702,482.625183,484.284454,470.469055,5827994,84.6817455,526.5628123,476.712853,6.141151617,61.88310771,498.6107336,509.5281875,457.5215641,-62.6953594,-107.7188174,-0.04493289854,0,76,-10.91745394,-1
2016/11/18,487.875427,491.68927,486.389526,489.113678,475.160522,8382568,83.89862918,523.0592078,475.8860785,30.39441426,39.75970215,497.1496481,508.0160016,457.5419653,-54.34700721,-93.89067329,-0.03559749281,20,72,-10.86635352,0
2016/11/21,489.138458,492.110291,486.983887,491.09491,477.085236,6106766,76.74819071,519.0154511,475.4402461,66.79695516,31.22855187,496.2181499,506.7625874,457.5572816,-45.5028793,-83.82628899,-0.01397247212,16,68,-10.5444375,0
2016/11/22,494.165802,499.168396,491.98645,496.023193,481.872894,8143790,77.49535174,513.2462252,477.7034207,80.9879556,34.44417368,496.1881566,505.9670767,457.581239,-31.78998149,-49.94329661,0.00029965237,12,64,-9.778920172,0
2016/11/23,497.781525,500.505707,495.082123,499.762756,485.505829,6049298,62.26622903,507.747991,482.1579754,95.84491484,59.39310834,496.7380949,505.5074974,457.6002849,-20.16167138,-30.36243804,0.005480826122,8,60,-8.769402484,0
2016/11/24,498.053955,498.053955,486.488586,489.039398,475.088318,8728712,65.15402864,505.3149819,482.0012454,18.77187605,81.20994187,495.55368,504.2876382,457.6228595,-42.04142892,-68.86652837,-0.01717100473,4,56,-8.733958181,-1
2016/11/25,490.351959,493.274261,487.553467,492.18457,478.143799,4824964,58.9655101,502.7782332,483.6995105,40.63590519,65.20158216,495.0353554,503.3911146,457.6352544,-35.62407339,-66.75397423,-0.01652813449,0,52,-8.355759229,0
2016/11/28,491.83786,495.602173,487.429657,488.692688,474.751556,3836345,56.56107546,502.2323443,483.2194116,15.72435595,51.75089869,494.0595604,502.3023423,457.6449765,-42.74885011,-66.6479024,-0.01507360002,0,48,-8.242781872,-1
2016/11/29,489.856659,497.434814,489.386108,494.165802,480.068542,4562055,56.56107546,501.9239423,483.1174176,54.77027701,25.04404573,494.0759053,501.6996356,457.6576134,-57.28685005,-37.47157682,0.01248224789,0,44,-7.623730325,1
2016/11/30,495.280243,495.280243,488.692688,490.376709,476.387573,12735595,55.30154488,501.1975004,482.8143314,33.61866794,37.04351272,493.5067982,500.8609003,457.6906793,-63.68910011,-55.22483397,0.003547682949,0,40,-7.354102141,-1
2016/12/01,495.304993,502.734589,492.828491,494.190552,480.092529,5827748,55.78529171,500.3861995,482.7305431,44.17461639,34.70443363,493.6119911,500.3668004,457.7080866,-42.48776418,22.79246537,0.02045512285,0,36,-6.754809368,0
2016/12/02,493.274261,497.781525,491.2435,492.704651,478.649017,5760178,52.86884969,498.9626998,483.6587382,34.46597476,44.18785378,493.4724003,499.7992338,457.7240941,-49.87684867,-4.621563142,0.007341796318,4,32,-6.326833522,0
2016/12/05,492.828491,495.156403,488.618378,492.258881,478.216003,1840098,46.03471925,498.8825893,484.3367536,25.78951958,37.41975303,493.285705,499.2406891,457.7289365,-52.09357253,-25.50575677,0.002370154885,0,28,-5.954984144,0
2016/12/06,493.323792,498.549255,492.630371,497.880585,483.677338,3104218,46.03471925,499.9876856,484.5512897,65.61397389,34.81003691,493.9926096,499.1399407,457.738137,-29.6970651,59.21451268,0.003744566839,0,24,-5.147331074,1
2016/12/07,497.286224,499.069336,493.497131,494.884003,480.766235,2275593,40.61400746,500.6423026,485.410894,44.3860254,41.95648941,494.1297471,498.8246861,457.744785,-48.32318448,51.83258167,-0.009762138017,0,20,-4.694938987,0
2016/12/08,497.806305,506.102661,497.459595,505.23587,490.822784,4038380,40.61400746,502.9004851,485.4558818,95.04245613,45.26317296,495.8383814,499.2995886,457.7587812,-4.419229558,174.7780353,0.03311895129,0,16,-3.461207204,1
2016/12/09,506.201721,511.080475,505.35968,509.644073,495.105225,3802370,36.99558187,506.8709469,484.1353004,93.6052186,68.34748514,497.9623339,500.0658467,457.7736315,-5.840958375,233.2782968,0.03547348711,96,12,-2.10351275,1
2016/12/12,505.458771,515.959229,505.458771,508.777313,494.263214,4164504,36.45671997,509.3851057,483.4431587,69.21445533,77.67790005,499.6261769,500.7111405,457.7903236,-24.36972956,214.0065989,0.04109868122,96,8,-1.084963617,1
2016/12/13,509.173553,515.612488,508.950653,515.018127,500.326019,4783826,39.43369863,513.4521778,481.5554253,95.8102667,85.95404336,501.9941692,501.7709173,457.8106317,-3.298689514,214.6670265,0.04219702156,96,4,0.223251933,1
2016/12/14,515.018127,527.227417,514.225647,524.775635,509.805115,11140265,25.08308299,520.9894377,479.1233421,91.76365002,86.20998021,505.4990101,503.4749704,457.8654419,-6.160603009,241.6221731,0.07014796047,96,0,2.024039661,1
2016/12/15,521.258972,528.787598,519.401611,521.531433,506.653503,8921708,25.05693977,525.016666,479.2885228,69.0277002,85.59612402,507.9655367,504.8124862,457.9100639,-18.06399278,199.1922316,0.05532457245,96,16,3.153050517,0
2016/12/16,521.060852,526.013916,521.060852,523.611694,508.674469,6895825,21.93047069,529.3985237,479.8950946,77.81326939,85.53387231,510.3726378,506.2050201,457.9446814,-12.88524895,162.3733998,0.06272935102,96,12,4.167617729,0
2016/12/19,522.546753,528.465698,522.224854,526.286316,511.272675,6926943,21.17734425,532.7450743,481.1371888,87.39079027,79.53487321,512.820896,507.6925235,457.9805285,-6.226862259,147.8882594,0.06912508096,96,8,5.128372511,1
2016/12/20,522.398193,525.518616,521.630493,523.983154,509.035248,5394088,20.14946777,535.7519587,482.9312251,67.00686604,78.07725329,514.5381665,508.8992369,458.0076139,-11.96051106,114.6710822,0.0524273687,92,4,5.638929602,0
2016/12/21,525.072815,528.639038,523.636475,526.633057,511.609497,9399779,20.14946777,537.7818324,485.535995,77.04513122,77.4036419,516.3989188,510.2128532,458.0566199,-5.36366153,111.5487624,0.06415453684,96,0,6.186065686,0
2016/12/22,524.032715,526.335876,520.540771,521.729553,506.845947,13334038,25.21140113,538.8657991,488.5984429,14.67946167,77.14759584,517.2190164,511.065942,458.1225246,-19.52042672,85.96981419,0.0326455107,92,0,6.153074371,0
2016/12/23,521.060852,529.456299,521.060852,523.685974,508.746582,4737311,24.63757953,539.3502773,492.6035494,35.27780968,52.91048631,518.213933,512.0007592,458.1465807,-16.04688128,87.47622405,0.02755236791,88,0,6.213173741,1
2016/12/26,522.224854,527.995117,517.420349,518.807251,504.006989,7070994,29.55749414,537.6780289,497.2653215,11.52299569,42.33413419,518.3052127,512.5049438,458.1806627,-33.28170302,64.5938758,0.01971380748,84,12,5.800268863,-1
2016/12/27,519.005371,528.539978,518.584351,527.351257,512.307312,8049872,28.75979363,538.1500557,501.4314738,82.51037932,20.49342235,519.6969118,513.6046707,458.221513,-8.735839663,75.76687765,0.02394698236,80,8,6.092241089,1
2016/12/28,528.936218,529.753479,518.63385,519.921692,505.08963,4447617,32.6823524,534.3553138,507.3241903,20.28149383,43.10372823,519.7314934,514.0725982,458.2433657,-40.46884202,60.13690254,-0.009249558623,76,4,5.658895156,-1
2016/12/29,520.070251,529.381958,519.822571,527.722717,512.66803,4048426,38.14467367,533.7009508,510.5612168,83.5340907,38.10495628,520.9609124,515.0837181,458.2641293,-9.761952535,70.72353252,0.0118713535,72,0,5.877194267,1
2016/12/30,527.400757,537.405945,526.558777,536.118164,520.824097,7251073,35.30537396,536.0734112,512.0945922,93.55645436,62.10865462,523.2927972,516.6418252,458.3055431,-5.555498035,113.3003052,0.02388500895,96,0,6.650972029,1
2017/01/02,536.910645,539.882446,531.14032,537.455444,522.12323,3275674,31.23719113,537.0854739,514.2878605,88.60460525,65.79067963,525.471666,518.1835748,458.3249338,-10.80487721,130.8850531,0.02122253165,96,16,7.28809122,0
2017/01/03,539.808167,543.349609,535.474243,539.585266,524.192261,2969384,33.49120056,538.9789963,514.5099997,84.76946227,88.5650501,527.6429891,519.7688852,458.3432503,-14.51774173,157.4468684,0.02977598016,96,12,7.874103838,0
2017/01/04,541.318848,541.368347,527.153137,528.564758,513.486206,4796129,44.83635375,539.4756479,515.0181088,37.15804344,88.97684062,527.7847997,520.4204314,458.370227,-57.01994966,106.2225744,0.003668020787,92,8,7.364368313,-1
2017/01/05,530.47168,534.879883,529.357239,533.641602,518.418152,4030815,44.83635375,540.2754979,515.6511028,42.18269232,70.17737032,528.6858462,521.3997773,458.3929648,-37.44035503,109.60262,0.02283184637,88,4,7.286068852,1
2017/01/06,532.056641,537.405945,531.51178,532.428101,517.239258,3620853,43.90410819,540.7242796,516.079719,32.56859889,54.70339934,529.2615777,522.2166902,458.413696,-42.12039989,112.6893333,0.01669345263,84,0,7.044887499,0
2017/01/09,533.443481,537.901245,530.47168,533.790222,518.5625,2413173,43.72929923,541.6703406,516.5346677,40.97858472,37.30311155,529.9582922,523.0739888,458.4275561,-36.86718017,104.135675,0.02887964841,80,0,6.884303356,0
2017/01/10,534.929382,542.061768,534.929382,539.808167,524.408875,5237984,42.86225774,543.4582454,516.6289215,84.88391724,38.57662531,531.4736576,524.3135576,458.4595629,-13.65809128,143.8171667,0.02362165603,76,0,7.160099957,1
2017/01/11,542.359009,542.705688,536.910645,537.926025,522.580383,5296152,38.27113484,545.0757163,517.3252323,64.19312086,52.81036695,532.4663295,525.3218885,458.4919988,-20.91684838,121.4154897,0.03462893216,96,0,7.144440953,-1
2017/01/12,538.396545,540.055786,534.830322,536.563904,521.257202,2017673,39.46535731,545.4378731,518.8027797,49.79744986,63.35187427,533.0967255,526.1546304,458.5040382,-27.40009815,86.97432284,0.01675347055,92,0,6.942095148,0
2017/01/13,537.183044,543.597229,537.183044,540.080566,524.673462,3338688,36.03429052,546.8845635,520.3951343,73.20749783,66.29149599,534.1711625,527.1861812,458.5247463,-14.08728762,110.9095768,0.00739091168,88,0,6.984981355,1
2017/01/16,539.857666,541.838928,531.9328,533.072021,517.864929,5544068,40.37432879,545.0369086,523.0600412,9.766624667,62.39935619,534.0020638,527.6221693,458.5571462,-44.27070202,52.76011953,-0.008155881662,84,0,6.379894522,-1
2017/01/17,527.499817,528.985718,514.374268,515.736328,501.023682,18106600,52.77324614,547.6435268,519.8555139,4.660923991,44.25719079,531.1919506,526.7417366,458.6409564,-95.33907601,-120.4709781,-0.04419864571,80,0,4.450214006,-1
2017/01/18,516.404968,519.079651,509.545013,511.427185,496.837494,7322904,55.32445462,549.0011462,516.1699614,5.52731135,29.21168216,528.1512175,525.6073254,458.6712694,-94.47268865,-164.3881149,-0.03242284458,76,96,2.543892063,-1
2017/01/19,512.714966,517.74231,510.659454,511.996796,497.390808,7053690,61.32140894,550.0742983,511.6508996,7.200068859,6.651620003,525.6659219,524.599138,458.7004979,-92.79993114,-144.7677105,-0.04056056709,72,96,1.066783816,0
2017/01/20,512.120605,513.854187,507.142792,508.083862,493.589508,4054233,70.59683692,550.9311809,506.5980767,2.71231932,5.7961014,522.9609896,523.3757843,458.7161272,-97.41850354,-154.7122448,-0.04572305435,68,96,-0.4147946883,-1
2017/01/23,506.102661,510.659454,501.644897,503.180359,488.825897,6326471,73.92806547,551.3727852,500.9557714,5.616005459,5.14656651,519.9178156,521.8798268,458.7383303,-96.33998415,-163.8954992,-0.05734436814,64,96,-1.962011195,-1
2017/01/24,503.725189,509.569794,503.725189,508.826843,494.31134,4347000,71.70691541,550.5507624,498.958092,41.19327408,5.176131213,518.2115122,520.9129391,458.7543005,-82.88069898,-129.2910104,-0.05739321095,60,92,-2.701426986,1
2017/01/25,511.154755,511.501465,503.304169,503.873779,489.499573,11009842,67.87379985,550.3833934,494.8729149,13.84621243,16.50719962,516.0057071,519.6507791,458.7937486,-94.68710822,-119.3621265,-0.06330284169,56,88,-3.645072076,-1
2017/01/27,505.33493,509.619324,504.71579,507.737152,493.252747,10089215,72.74158693,549.0665216,492.6625083,49.8985199,20.21849732,514.7336217,518.7682882,458.8307011,-85.47814934,-99.09086163,-0.05372473211,52,84,-4.034666571,0
2017/01/30,507.662872,518.311951,507.588562,517.49469,502.731903,7235452,68.52469326,547.3573546,492.0437421,95.09654796,34.97933547,515.1584014,518.6739476,458.8610433,-62.21951857,-56.85947412,-0.04181945699,48,80,-3.515546216,1
2017/01/31,518.510071,521.952393,515.265808,517.69281,502.924347,6980274,60.85807684,544.888268,491.353492,77.1582377,52.94709343,515.5483104,518.6012708,458.8923027,-61.7472683,-33.32033399,-0.02885015607,44,76,-3.052960341,0
2017/02/01,518.13855,520.516052,512.739746,519.896912,505.065582,5220617,65.0238931,541.3323948,492.3337776,88.97760452,74.05110185,516.217326,518.6972442,458.91543,-56.49344356,-33.0737113,0.008067269599,40,72,-2.479918138,0
2017/02/02,520.070251,520.466492,514.250427,516.850769,502.106354,4199246,63.83865112,537.5492572,493.3007531,70.40238149,87.07746339,516.3147788,518.5604682,458.9338524,-62.16883049,-30.9428004,0.01060480193,36,68,-2.245689436,-1
2017/02/03,518.08905,520.293152,510.213684,511.972015,497.366791,6100788,66.15683536,532.9424482,493.8920548,30.51729723,78.84607457,515.6466613,518.0724347,458.9592055,-62.22820814,-44.69688231,-0.00004840069351,32,64,-2.425773372,-1
2017/02/06,513.631287,517.544189,511.179535,515.934448,501.216187,4611263,66.08760358,526.5412114,497.8450669,48.73418363,63.29909441,515.6909362,517.9140653,458.978605,-29.63410654,-37.3848431,0.0154513587,28,60,-2.223129112,0
2017/02/07,516.107788,516.281189,508.777313,510.609924,496.043518,4571415,54.45543926,521.7261326,501.9278022,15.6116513,49.88462078,514.909242,517.3730178,458.9967936,-55.85360696,-53.27781173,0.01476521265,24,56,-2.46377579,-1
2017/02/08,510.609924,514.250427,506.201721,507.761932,493.276794,7490523,53.26854481,521.4799226,501.6504047,10.93751172,31.62104405,513.8096558,516.6610855,459.0251707,-69.87794556,-69.31252672,-0.002092875041,20,52,-2.851429663,-1
2017/02/09,509.173553,512.145386,508.579163,511.526245,496.933685,4551167,53.26854481,521.4460919,501.6170138,37.78554499,25.09444888,513.4583619,516.2807269,459.0428569,-51.3413766,-57.53780493,0.01518726776,16,48,-2.822365082,0
2017/02/10,512.640686,512.913086,507.960052,510.238434,495.682617,5777310,48.09795001,521.6182447,501.752657,35.58937085,21.44490267,512.9629883,515.8331497,459.0651258,-62.81541341,-58.04497513,0.004926332434,12,44,-2.870161345,0
2017/02/13,511.650055,512.145386,506.201721,510.089844,495.5383,3953095,43.34131324,521.9802919,502.3776791,38.5746847,28.10414252,512.5209661,515.4077196,459.0800874,-63.61221851,-70.44005767,-0.01430902798,8,40,-2.886753501,0
2017/02/14,512.640686,521.506653,510.114624,519.971191,505.137756,8419890,43.34131324,522.5156556,503.4343651,89.96753465,37.31653351,513.6671546,515.7457546,459.1168013,-11.49415578,67.18047105,0.004401028865,4,36,-2.078599977,1
2017/02/15,521.506653,523.785034,517.717529,520.714172,505.859619,7031717,34.26912986,524.2599744,504.0958167,82.53536179,54.71053006,514.7513111,516.1137855,459.149294,-17.46463821,143.4253999,0.001571965482,0,32,-1.362474372,0
2017/02/16,521.333252,529.703918,521.333252,528.738098,513.654602,9070869,33.77862161,526.9910927,504.3648336,95.89051185,70.35919371,516.9031245,517.0489197,459.1951373,-4.109488147,206.2585813,0.02299953819,4,28,-0.1457952648,1
2017/02/17,528.242798,534.037842,524.255554,532.7005,517.503845,6852052,31.27208835,530.3439514,503.1842335,95.19565963,89.46446943,519.3334899,518.2082961,459.2316447,-4.804340375,210.3919107,0.04048753524,0,24,1.125193885,1
2017/02/20,530.248779,534.359802,528.242798,532.651001,517.455811,5376741,34.94095148,533.5518777,502.1131915,92.95199648,91.20717776,521.3823378,519.2781261,459.2608371,-6.068598922,191.9115693,0.03240053667,0,20,2.104211744,0
2017/02/21,532.551941,540.352966,531.487061,538.990906,523.614929,6547056,35.07905675,538.1308742,500.2619085,93.98262114,94.67938932,524.0913483,520.738332,459.2988958,-3.988317263,209.4667836,0.05558251155,96,16,3.353016315,1
2017/02/22,541.368347,600.136292,540.873047,598.080811,581.019043,58759604,28.38488422,568.6696518,481.3274226,97.3916222,94.04342575,535.4743426,526.4674045,459.8259734,-2.188205022,392.5556754,0.1778764285,96,12,9.006938058,1
2017/02/23,601.102173,605.262695,584.137939,585.822021,569.110046,28728225,18.62371108,583.2962401,477.2508352,76.00128364,94.77541327,543.2201392,530.8640428,460.1077152,-19.62495745,310.2125928,0.1452433316,96,8,12.35609648,-1
2017/02/27,589.660583,622.499329,589.586304,613.633362,596.128052,38499330,18.62371108,604.0168188,470.4872442,90.59379026,89.12517566,554.0529427,536.9951034,460.5314415,-7.623516212,270.6091668,0.202640415,96,4,17.0578393,1
2017/02/28,610.215759,618.140625,608.482178,613.212341,595.718994,16665551,12.45240799,620.6104605,468.5510906,89.79589433,87.99556537,563.1543886,542.6408247,460.7199206,-7.985536555,210.2213887,0.2021653601,96,0,20.51356389,0
2017/03/01,614.227722,616.357544,609.225159,611.454041,594.010925,11253980,11.74855807,633.2666881,470.7080214,86.46846612,85.46365608,570.5851044,547.7381,460.8461581,-9.497433516,162.2738542,0.175938305,96,0,22.84700436,0
2017/03/02,613.138062,621.459167,607.763977,612.568481,595.093445,8336344,11.74855807,643.0674715,475.3418433,74.11238748,88.9527169,577.0440854,552.5403505,460.9405094,-8.539167891,135.4049456,0.1764006319,96,4,24.50373493,0
2017/03/03,614.945923,637.85376,614.945923,623.366089,605.583069,38907038,11.12152573,653.8403188,480.7300895,69.9845979,83.45891598,584.1705475,557.7867015,461.4121934,-11.34160716,131.0433051,0.1789694962,96,0,26.38384602,1
2017/03/06,628.542053,649.840149,626.684631,646.546387,628.102112,30793458,10.18450671,667.8364156,486.2277846,92.1719067,76.8551505,593.7668305,564.361493,461.8190131,-2.492958435,133.4782366,0.2137146239,96,28,29.4053375,1
2017/03/07,653.233032,657.269714,641.989563,646.348267,627.909607,19416016,8.866594442,677.3055718,494.8124964,77.93902755,78.75629736,601.8562823,570.4345874,462.0852898,-8.034229256,125.3184352,0.2134554629,96,24,31.4216949,-1
